1680689913727971329,"André Onana will make the top 5 most expensive goalkeepers in the history of the game. 🔴🇨🇲

1️⃣ Kepa to Chelsea — €80m.
2️⃣ Alisson to Liverpool — €62.5m.
3️⃣ Gigi Buffon to Juventus — €52.5m.

…and now there’s André Onana to Man United, here we go — completed. https://t.co/rYBMxVBPB3",FabrizioRomano,1689542675
1680688297046056960,✅🔴🇨🇲 #MUFC,FabrizioRomano,1689542290
1680693081711034369,@SkySport https://t.co/J9ZIoaPGRX,DiMarzio,1689543431
1680691743744745478,"#EuroU19, le dichiarazioni del presidente federale Gabriele #Gravina dopo il successo dell'Italia: ""Risposta più bella a chi preferisce abbandonarsi al disfattismo e all’isterismo provocato da una sconfitta”: https://t.co/VXg8gOJSxb https://t.co/kI7fUeRM9S",DiMarzio,1689543112
1680691379511386112,"L'Italia Under 19 è campione d'Europa: battuto il Portogallo
https://t.co/1iOs3dqdfM",DiMarzio,1689543025
